"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-18 ~ 2025-08-17"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"147","부산광역시 수영구 민락동","171-18","0171","0018","삼호빌라","전세","62.1700","202508","08","13,000","0","4","2003","민락로19번길 14","202510~202709","신규","-","","","연립다세대"
"148","부산광역시 영도구 봉래동2가","116-1","0116","0001","하늘정원","월세","15.5600","202508","08","300","34","4","2012","대교로30번길 16","202508~202608","신규","-","","","연립다세대"
"149","부산광역시 부산진구 전포동","653-7","0653","0007","더휴캐슬네이처","월세","22.0800","202508","08","500","40","2","2013","전포대로255번길 21","202508~202608","신규","-","","","연립다세대"
"150","부산광역시 동구 수정동","397-41","0397","0041","해동원룸","월세","20.1600","202508","08","500","33","5","2012","고관로41번길 10","202508~202608","신규","-","","","연립다세대"
"151","부산광역시 동래구 온천동","1437-26","1437","0026","라온빌","월세","16.7800","202508","08","300","33","4","2015","중앙대로1333번길 19","202508~202608","신규","-","","","연립다세대"
"152","부산광역시 사하구 하단동","492-47","0492","0047","린다포레스트2","월세","14.3500","202508","08","2,000","39","8","2019","낙동대로536번길 9-4","202508~202608","신규","-","","","연립다세대"
"153","부산광역시 부산진구 부전동","511-7","0511","0007","스카이타워","월세","21.5100","202508","08","2,000","47","4","2014","가야대로756번길 32","202508~202608","신규","-","","","연립다세대"
"154","부산광역시 동래구 사직동","259-3","0259","0003","오션아트빌라A동","월세","84.3300","202508","08","14,000","20","5","1996","아시아드대로154번길 23","202508~202708","신규","-","","","연립다세대"
"155","부산광역시 부산진구 부전동","511-20","0511","0020","엘리시아","월세","12.9300","202508","08","300","35","5","2013","가야대로750번길 19","202508~202608","신규","-","","","연립다세대"
"156","부산광역시 동래구 온천동","1245-24","1245","0024","루체245","월세","26.3600","202508","08","1,000","62","4","2023","아시아드대로225번길 9","202508~202608","신규","-","","","연립다세대"
"157","부산광역시 동래구 온천동","1236-17","1236","0017","온천파밀리에","월세","17.3800","202508","08","300","37","5","2013","석사북로95번길 27","202508~202608","신규","-","","","연립다세대"
"158","부산광역시 남구 대연동","871-21","0871","0021","대경아너스빌","월세","21.7950","202508","08","500","32","3","2008","유엔평화로41번길 63","202508~202608","신규","-","","","연립다세대"
"159","부산광역시 사하구 구평동","24-40","0024","0040","현대빌라","월세","72.3000","202508","08","2,800","50","4","1998","사하로 1-6","202508~202608","신규","-","","","연립다세대"
"160","부산광역시 남구 대연동","34-16","0034","0016","천우빌","월세","44.1600","202508","08","1,550","46","4","2004","용소로7번길 88","202508~202708","신규","-","","","연립다세대"
"161","부산광역시 사하구 하단동","611-14","0611","0014","보문주택","전세","58.8400","202508","08","5,000","0","1","1979","동매로 75","202507~202707","신규","-","","","연립다세대"
"162","부산광역시 남구 대연동","563-15","0563","0015","동우빌리지","월세","17.4800","202508","08","300","41","5","2013","유엔평화로47번길 153-17","202508~202608","신규","-","","","연립다세대"
"163","부산광역시 서구 서대신동3가","61-51","0061","0051","케빈하우스(61-51)","월세","15.7000","202508","08","2,000","40","5","2018","보수대로280번길 39-7","202508~202608","신규","-","","","연립다세대"
"164","부산광역시 서구 서대신동3가","61-75","0061","0075","대신엘리시움","월세","15.2630","202508","08","10,000","5","4","2020","대신공원로 37-17","202508~202708","신규","-","","","연립다세대"
"165","부산광역시 수영구 광안동","101-21","0101","0021","아트하우스","월세","15.1400","202508","08","400","30","2","2013","수영로646번길 4","202508~202608","신규","-","","","연립다세대"
"166","부산광역시 사상구 괘법동","525-64","0525","0064","대동레미안1","월세","18.7000","202508","08","500","34","4","2014","사상로223번길 28-3","202508~202608","신규","-","","","연립다세대"
"167","부산광역시 수영구 광안동","88-29","0088","0029","라온","월세","17.8500","202508","08","500","46","2","2002","무학로21번길 97","202508~202608","신규","-","","","연립다세대"
"168","부산광역시 수영구 광안동","90-46","0090","0046","청목구름처럼","월세","17.6400","202508","08","500","35","3","2013","수영로666번길 21-7","202508~202608","신규","-","","","연립다세대"
"169","부산광역시 수영구 광안동","1074-17","1074","0017","오케스트라","월세","16.8700","202508","08","100","24","3","2012","광서로16번길 43-5","202508~202608","신규","-","","","연립다세대"
"170","부산광역시 수영구 광안동","497-2","0497","0002","태백그린하우스","월세","21.4800","202508","08","200","27","2","2017","광일로20번가길 11","202508~202608","신규","-","","","연립다세대"
"171","부산광역시 사상구 주례동","54-61","0054","0061","호정빌","월세","31.8600","202508","07","500","34","4","2011","주례로9번길 52-5","202508~202608","신규","-","","","연립다세대"
"172","부산광역시 수영구 광안동","97-7","0097","0007","베스트빌","월세","17.3200","202508","07","100","30","5","2010","수영로666번길 38","202508~202608","신규","-","","","연립다세대"
"173","부산광역시 수영구 광안동","97-7","0097","0007","베스트빌","월세","17.3200","202508","07","10","30","5","2010","수영로666번길 38","202508~202608","신규","-","","","연립다세대"
"174","부산광역시 수영구 광안동","132-17","0132","0017","하모니하우스","전세","74.3000","202508","07","16,000","0","4","2002","광안로49번길 80-4","202509~202709","신규","-","","","연립다세대"
"175","부산광역시 영도구 동삼동","314-4","0314","0004","삼득빌라C동","월세","74.1500","202508","07","2,000","40","5","2001","웃서발로 98-11","202509~202709","신규","-","","","연립다세대"
"176","부산광역시 해운대구 우동","252-1","0252","0001","향토빌리지","전세","67.4900","202508","07","10,000","0","2","1998","우동2로30번길 69-1","202508~202608","신규","-","","","연립다세대"
"177","부산광역시 사하구 다대동","943-15","0943","0015","드메르힐스","월세","48.7500","202508","07","2,500","40","2","1991","다대로 562-2","202508~202708","신규","-","","","연립다세대"
"178","부산광역시 금정구 청룡동","39-3","0039","0003","범화맨션","월세","48.5000","202508","07","500","33","2","1981","청룡예전로43번길 43","202508~202708","신규","-","","","연립다세대"
"179","부산광역시 서구 토성동5가","52-5","0052","0005","토성프라임","월세","22.6200","202508","07","500","28","7","2018","천마로231번길 24","202508~202608","신규","-","","","연립다세대"
"180","부산광역시 부산진구 가야동","632-3","0632","0003","창화에이스빌","월세","17.6000","202508","07","500","27","2","2009","가야대로498번길 26","202508~202608","신규","-","","","연립다세대"
"181","부산광역시 부산진구 전포동","340-16","0340","0016","누보빌","월세","13.9400","202508","07","500","40","5","2012","동성로39번길 38","202508~202608","신규","-","","","연립다세대"
"182","부산광역시 남구 대연동","76-10","0076","0010","제이캐슬","월세","23.1200","202508","07","1,000","45","10","2013","수영로 276-1","202508~202608","신규","-","","","연립다세대"
"183","부산광역시 금정구 장전동","155-27","0155","0027","대광아트빌라","월세","27.0600","202508","07","2,000","14","4","2002","수림로61번길 57","202508~202608","신규","-","","","연립다세대"
"184","부산광역시 금정구 부곡동","283-8","0283","0008","성보펠리스","전세","65.9050","202508","07","13,500","0","3","2016","동부곡로19번길 24","202509~202709","신규","-","","","연립다세대"
"185","부산광역시 금정구 부곡동","239-12","0239","0012","영스하우스","월세","14.8600","202508","07","2,000","16","4","2014","무학송로 35","202508~202608","신규","-","","","연립다세대"
"186","부산광역시 수영구 민락동","32-30","0032","0030","왕신빌라(32-30)","전세","77.9400","202508","07","15,000","0","2","1994","민락본동로31번길 49","202509~202709","신규","-","","","연립다세대"
"187","부산광역시 부산진구 양정동","255-9","0255","0009","월드빌리지","월세","18.4370","202508","07","1,000","35","3","2013","거제천로40번길 9","202508~202609","신규","-","","","연립다세대"
"188","부산광역시 서구 서대신동3가","61-75","0061","0075","대신엘리시움","월세","15.2630","202508","07","9,000","20","3","2020","대신공원로 37-17","202509~202709","신규","-","","","연립다세대"
"189","부산광역시 서구 서대신동3가","61-75","0061","0075","대신엘리시움","월세","16.4620","202508","07","4,000","40","5","2020","대신공원로 37-17","202508~202608","신규","-","","","연립다세대"
"190","부산광역시 동래구 안락동","431-3","0431","0003","어반스테이","월세","20.2200","202508","07","8,500","15","4","2022","명안로17번길 83","202509~202709","신규","-","","","연립다세대"
"191","부산광역시 해운대구 중동","1510-8","1510","0008","웰컴하우스비동","전세","34.7600","202508","07","4,000","0","2","2003","달맞이길65번길 70-1","202508~202708","신규","-","","","연립다세대"
"192","부산광역시 부산진구 개금동","523-25","0523","0025","제우스(ZEUS)","월세","23.8900","202508","07","500","41","5","2013","복지로21번길 5-6","202508~202608","신규","-","","","연립다세대"
"193","부산광역시 사하구 하단동","604-35","0604","0035","크라운35","월세","36.4900","202508","07","1,000","65","4","2019","동매로29번길 11","202509~202709","신규","-","","","연립다세대"
"194","부산광역시 동래구 온천동","325","0325","0000","금샘하이클래스","전세","44.2900","202508","07","12,000","0","4","2016","금강로61번길 84","202509~202709","신규","-","","","연립다세대"
"195","부산광역시 동래구 온천동","345-24","0345","0024","스타뷰23","월세","29.1484","202508","07","2,800","70","4","2023","금강로61번길 37","202508~202708","신규","-","","","연립다세대"
"196","부산광역시 동래구 온천동","1410-15","1410","0015","진타워","월세","13.3700","202508","07","300","38","6","2013","아시아드대로208번가길 2","202508~202702","신규","-","","","연립다세대"
"197","부산광역시 수영구 민락동","168-7","0168","0007","아람아트빌라","월세","48.4900","202508","07","9,000","10","4","1997","민락로33번길 37-2","202508~202708","신규","-","","","연립다세대"
"198","부산광역시 금정구 장전동","227-8","0227","0008","더휴장전스테이션","월세","17.1600","202508","06","500","39","4","2002","장전온천천로 131","202508~202608","신규","-","","","연립다세대"
"199","부산광역시 해운대구 송정동","180-7","0180","0007","오시리아빌","월세","22.1400","202508","06","500","50","3","2017","송정강변로 71","202508~202608","신규","-","","","연립다세대"
"200","부산광역시 부산진구 전포동","650-1","0650","0001","J더제이하우스","월세","15.9200","202508","06","3,000","16","5","2014","전포대로255번길 18","202508~202608","신규","-","","","연립다세대"
"201","부산광역시 연제구 연산동","665-13","0665","0013","햇살사랑채","월세","17.3600","202508","06","500","31","3","2013","대리로6번길 71","202508~202608","신규","-","","","연립다세대"
"202","부산광역시 사하구 하단동","900-11","0900","0011","하모니하우스","월세","21.0100","202508","06","2,000","24","8","2018","동매로15번길 10","202508~202608","신규","-","","","연립다세대"
"203","부산광역시 연제구 연산동","646-6","0646","0006","태명원룸","월세","22.8100","202508","06","100","27","5","2002","쌍미천로119번길 37","202508~202608","신규","-","","","연립다세대"
"204","부산광역시 금정구 장전동","137-3","0137","0003","성우","월세","16.8100","202508","06","500","31","3","2012","수림로91번길 34","202508~202608","신규","-","","","연립다세대"
"205","부산광역시 사하구 장림동","22-6","0022","0006","명지룸","월세","23.4500","202508","06","300","30","5","2013","두송로26번길 50-1","202508~202608","신규","-","","","연립다세대"
"206","부산광역시 부산진구 개금동","540-117","0540","0117","양지코쿤빌31차","월세","12.8700","202508","06","1,000","22","2","2012","복지로47번길 14-3","202508~202608","신규","-","","","연립다세대"
